6.55649e-007,-2.92063e-006
5.05434e-007,-2.52413e-006
-7.64384e-007,-2.35253e-006
-6.59554e-007,-2.60736e-006
-1.27011e-006,-1.54534e-006
-1.55943e-006,-1.89661e-006
-9.86661e-007,-1.37993e-006
-2.20348e-006,-1.18963e-006
-1.39242e-006,-9.22462e-007
-2.17703e-006,4.09536e-007
-2.44379e-006,5.95992e-008
-2.5064e-006,9.40102e-007
-2.04075e-006,6.63073e-007
-1.03004e-006,1.26069e-006
-1.41199e-006,1.90997e-006
-1.01152e-006,2.40237e-006
-6.89e-007,2.5201e-006
-6.62591e-007,3.00719e-006
-5.43637e-008,2.77124e-006
-3.51668e-007,3.1729e-006
1.43051e-006,3.45707e-006
1.52323e-006,3.71151e-006
7.89143e-007,2.81452e-006
1.67569e-006,3.02615e-006
2.22716e-006,2.5077e-006
2.84491e-006,2.33915e-006
2.66309e-006,1.86117e-006
3.0216e-006,2.27543e-006
2.83938e-006,1.58063e-006
3.51945e-006,1.40229e-006
3.18885e-006,8.64271e-007
2.43089e-006,-8.32784e-008
3.3155e-006,-9.83258e-007
3.51424e-006,-5.86474e-007
2.23815e-006,-2.14183e-006
2.80276e-006,-1.6648e-006
1.51328e-006,-1.62653e-006
1.2402e-006,-1.84323e-006
9.32299e-007,-2.57999e-006
1.10007e-006,-3.32593e-006
1.3113e-006,-2.6226e-006
3.50672e-007,-2.16771e-006
-7.83515e-007,-2.31497e-006
-1.56138e-006,-2.01407e-006
-1.32453e-006,-2.27939e-006
-1.02206e-006,-1.67534e-006
-1.48157e-006,-8.00143e-007
-1.80466e-006,-1.05332e-006
-1.34351e-006,-6.87221e-007
-2.06048e-006,-3.26352e-007
-2.08616e-006,-1.19209e-007
-2.23362e-006,1.13828e-006
-2.11451e-006,1.6898e-006
-3.18244e-006,2.1567e-006
-1.76233e-006,1.42776e-006
-1.81232e-006,2.14949e-006
-5.33601e-007,2.15412e-006
-8.41522e-007,3.75222e-006
-1.24837e-006,1.91325e-006
1.78439e-007,2.68356e-006
5.96057e-008,2.74181e-006
8.35154e-007,3.36789e-006
9.01094e-007,2.96616e-006
1.62258e-006,3.05321e-006
2.13751e-006,2.13078e-006
2.59203e-006,2.97135e-006
2.18333e-006,2.06517e-006
2.89085e-006,1.94124e-006
2.04647e-006,1.417e-006
2.80715e-006,5.65307e-007
3.09944e-006,7.15253e-007
3.04263e-006,-6.02598e-007
3.43522e-006,-6.14784e-007
2.61039e-006,-2.59726e-007
2.86238e-006,-1.63758e-006
2.10734e-006,-1.77017e-006
1.03333e-006,-1.82788e-006
1.18659e-006,-1.80365e-006
1.37731e-006,-2.31005e-006
4.56888e-007,-2.88467e-006
7.15261e-007,-2.38418e-006
-4.16116e-007,-1.86522e-006
-6.20511e-007,-2.6813e-006
-1.34693e-006,-1.85575e-006
-2.19025e-006,-1.79776e-006
-2.40237e-006,-9.69378e-007
-2.20951e-006,-1.82633e-006
-2.4247e-006,-1.01804e-006
-2.77625e-006,-7.14047e-007
-2.59032e-006,-4.10265e-007
-2.02656e-006,-3.03597e-012
-2.76985e-006,8.00788e-007
-2.87121e-006,8.07563e-007
-2.54109e-006,2.36509e-006
-2.07351e-006,1.50649e-006
-2.36022e-006,2.36022e-006
-9.10324e-007,2.46982e-006
-2.06199e-006,2.99656e-006
-5.24939e-007,1.61559e-006
-5.1187e-008,3.37136e-006
-4.7684e-007,2.74181e-006
5.11933e-008,3.37136e-006
9.63501e-007,2.19382e-006
1.19469e-006,2.86986e-006
8.22733e-007,2.34926e-006
2.6131e-006,1.433e-006
2.31462e-006,1.68167e-006
2.45448e-006,1.48476e-006
2.2767e-006,7.08411e-007
2.90972e-006,-8.2268e-008
3.09944e-006,-2.38417e-007
3.04264e-006,-6.02594e-007
2.71813e-006,-5.07142e-007
3.18649e-006,-1.62359e-006
2.73503e-006,-1.10301e-006
1.81232e-006,-1.81231e-006
2.31268e-006,-2.37189e-006
2.01564e-007,-1.97107e-006
7.92634e-007,-3.59679e-006
7.26198e-007,-2.29889e-006
-2.38419e-007,-3.03984e-006
-1.38873e-008,-3.13588e-006
-9.57781e-007,-2.94774e-006
-9.26105e-007,-2.60533e-006
-1.50611e-006,-2.88422e-006
-1.2644e-006,-1.93876e-006
-2.42877e-006,-2.13298e-006
-1.72045e-006,-1.61247e-006
-2.49425e-006,-8.10427e-007
-1.74401e-006,-1.18143e-006
-2.62261e-006,4.17225e-007
-3.11723e-006,1.31631e-007
-2.47583e-006,8.67119e-007
-3.40701e-006,6.65636e-007
-1.77966e-006,9.98291e-007
-2.0652e-006,1.9809e-006
-2.10247e-006,2.08256e-006
-1.31785e-006,1.53608e-006
2.53123e-007,2.3071e-006
-2.21405e-007,2.92197e-006
-3.57625e-007,2.32458e-006
2.02743e-007,2.80423e-006
7.58029e-007,1.94722e-006
1.37399e-006,1.90886e-006
1.81315e-006,2.29276e-006
2.5288e-006,1.68588e-006
3.08576e-006,1.43152e-006
2.38885e-006,1.35097e-006
1.814e-006,5.894e-007
2.43409e-006,-1.27424e-007
2.6226e-006,-1.19204e-007
3.5754e-006,-1.04907e-006
2.26892e-006,-9.25239e-007
2.50456e-006,-1.91163e-006
2.52955e-006,-2.09568e-006
2.23378e-006,-2.23378e-006
1.65303e-006,-2.63013e-006
1.40308e-006,-2.22851e-006
1.14626e-006,-2.94917e-006
8.47407e-007,-3.06421e-006
5.9604e-007,-2.563e-006
1.6273e-007,-3.16385e-006
-8.84101e-007,-2.721e-006
-1.44366e-006,-2.30818e-006
-2.19911e-006,-1.60713e-006
-1.9809e-006,-1.98091e-006
-1.88289e-006,-1.51535e-006
-2.09524e-006,-1.40206e-006
-3.22331e-006,-1.32433e-008
-3.08432e-006,-9.1095e-007
-2.26498e-006,2.38417e-007
-2.89399e-006,3.98019e-007
-2.69409e-006,1.06336e-006
-3.42497e-006,1.812e-006
-2.01437e-006,1.5372e-006
-2.1811e-006,1.90715e-006
-1.4077e-006,2.49525e-006
-8.35452e-007,2.95256e-006
-5.27708e-007,2.4921e-006
-6.83041e-007,2.7885e-006
-5.96059e-007,3.09944e-006
3.36213e-007,3.26587e-006
1.24265e-006,2.66717e-006
1.63308e-006,2.67993e-006
1.70557e-006,2.70246e-006
1.8966e-006,2.73955e-006
1.32327e-006,1.95603e-006
2.49558e-006,1.33845e-006
2.42486e-006,1.60263e-006
3.39238e-006,1.44252e-006
2.98023e-006,1.07288e-006
2.56728e-006,1.58103e-008
2.59903e-006,2.83628e-007
2.58131e-006,-5.79385e-007
2.47208e-006,-1.05932e-006
1.93875e-006,-1.18012e-006
1.35017e-006,-1.37666e-006
1.07936e-006,-1.7245e-006
1.09959e-006,-1.64823e-006
6.28862e-008,-1.92116e-006
-2.38412e-007,-2.5034e-006
-1.43335e-007,-1.66703e-006
-1.30077e-006,-2.46027e-006
-1.29482e-006,-2.01609e-006
-1.60332e-006,-1.19273e-006
-1.93875e-006,-1.26441e-006
-2.60543e-006,-4.19445e-007
-3.24566e-006,-8.51013e-007
-3.31049e-006,-3.23586e-007
-2.68648e-006,-1.84108e-007
-2.50339e-006,4.76841e-007
-3.24668e-006,1.60047e-006
-3.36727e-006,1.59546e-006
-2.59724e-006,1.99232e-006
-2.18352e-006,2.47053e-006
-2.57097e-006,2.48665e-006
-2.18948e-006,3.41917e-006
-1.49083e-006,3.25414e-006
-8.72742e-007,2.97537e-006
-5.32045e-007,4.50215e-006
-8.34471e-007,3.57628e-006
2.06229e-007,3.58819e-006
8.41551e-007,3.36154e-006
1.30291e-006,3.0823e-006
1.26047e-006,3.35739e-006
2.52881e-006,2.86598e-006
2.02381e-006,2.94388e-006
1.90379e-006,2.04037e-006
2.63033e-006,1.35603e-006
2.4627e-006,1.597e-006
2.74182e-006,9.53667e-007
2.54717e-006,7.93571e-008
2.15126e-006,-3.22952e-007
2.23661e-006,-3.36862e-007
2.2792e-006,-9.19167e-007
1.51729e-006,-8.42933e-007
1.23262e-006,-2.05147e-006
7.37192e-007,-2.30022e-006
6.23389e-007,-2.30433e-006
4.4757e-007,-2.8258e-006
-4.76836e-007,-2.38419e-006
-3.85771e-007,-3.19767e-006
-1.19024e-006,-2.12015e-006
-1.50928e-006,-2.1744e-006
-1.54153e-006,-2.12173e-006
-2.19164e-006,-1.51728e-006
-2.15638e-006,-6.82604e-007
-2.92297e-006,-1.22175e-006
-2.68129e-006,-6.20517e-007
-2.52559e-006,3.24162e-007
-3.09945e-006,1.07287e-006
-3.39586e-006,6.5854e-007
-2.87121e-006,8.07568e-007
-2.70548e-006,1.77989e-006
-1.9816e-006,1.73441e-006
-2.36023e-006,2.36022e-006
-1.24994e-006,2.48093e-006
-1.31822e-006,3.34209e-006
-7.05557e-007,2.65366e-006
1.09694e-007,3.87962e-006
-5.3644e-007,3.21865e-006
6.61479e-007,3.03331e-006
9.1807e-007,3.21133e-006
1.51333e-006,2.7075e-006
2.13712e-006,2.94149e-006
1.55942e-006,2.90814e-006
2.12625e-006,1.83952e-006
2.17743e-006,1.10946e-006
2.74361e-006,1.39387e-007
3.4145e-006,5.4082e-007
3.42727e-006,8.98512e-012
3.12801e-006,-2.54036e-007
2.36102e-006,-6.41801e-007
2.46802e-006,-1.45819e-006
1.45155e-006,-2.15974e-006
1.55943e-006,-2.31808e-006
1.64624e-006,-3.07711e-006
2.10057e-006,-2.80966e-006
6.29017e-007,-2.80388e-006
7.03705e-007,-3.87149e-006
2.38414e-007,-2.44379e-006
-4.44624e-007,-3.18835e-006
-1.03574e-006,-2.60905e-006
-2.12661e-006,-2.7295e-006
-1.85271e-006,-2.043e-006
-2.5288e-006,-2.27594e-006
-2.66987e-006,-2.30816e-006
-3.16891e-006,-2.18325e-006
-2.17049e-006,-1.61397e-006
-2.73722e-006,-1.00684e-006
-2.50339e-006,-4.17236e-007
-2.83339e-006,7.80678e-007
-2.86691e-006,2.42131e-007
-1.40383e-006,1.18355e-006
-2.15677e-006,1.4933e-006
-1.81231e-006,1.72802e-006
-1.59388e-006,2.59942e-006
-8.99056e-007,2.55222e-006
-8.6855e-007,2.28734e-006
-8.79364e-008,2.46032e-006
5.96033e-007,2.95043e-006
1.24377e-006,2.51865e-006
1.33125e-006,2.16834e-006
1.9602e-006,1.87775e-006
2.40911e-006,2.30183e-006
2.23378e-006,1.89661e-006
2.75727e-006,1.78225e-006
2.21802e-006,1.02979e-006
3.37424e-006,3.09461e-008
3.49843e-006,1.09756e-008
3.8743e-006,-1.2517e-006
3.82953e-006,-9.68629e-007
3.4211e-006,-1.23691e-006
3.55724e-006,-1.94629e-006
2.01249e-006,-2.19891e-006
2.14948e-006,-2.65525e-006
1.92654e-006,-3.46287e-006
2.80615e-006,-4.45703e-006
1.56498e-006,-3.6592e-006
1.54215e-006,-4.40252e-006
1.0729e-006,-3.72529e-006
5.00227e-007,-3.70008e-006
-6.92014e-008,-3.29913e-006
-8.77055e-007,-3.1655e-006
-9.40822e-007,-2.81603e-006
-1.34869e-006,-3.45604e-006
-1.9688e-006,-2.46187e-006
-2.75455e-006,-2.34004e-006
-1.93738e-006,-1.94561e-006
-2.31406e-006,-1.39242e-006
-2.02656e-006,-1.02818e-006
-2.56289e-006,-5.59653e-007
-2.10727e-006,-5.06082e-007
-1.6504e-006,3.05752e-007
-1.45943e-006,3.23588e-007
-5.90061e-007,1.09582e-006
-5.82021e-007,1.71372e-006
-4.42066e-007,2.04922e-006
-4.32032e-007,2.67986e-006
-5.83413e-007,1.77837e-006
9.53671e-007,1.57953e-006
1.48278e-006,1.74154e-006
2.34242e-006,1.80845e-006
3.11808e-006,1.65572e-006
3.04465e-006,2.06111e-006
3.07672e-006,1.13797e-006
2.66497e-006,1.19945e-006
2.74265e-006,3.94026e-007
3.18893e-006,-1.70284e-007
3.81607e-006,-8.51481e-007
3.21865e-006,-6.70558e-007
4.52319e-006,-1.92334e-006
3.62308e-006,-1.77259e-006
3.71453e-006,-2.29403e-006
3.19578e-006,-2.39555e-006
2.44453e-006,-2.95027e-006
2.09323e-006,-3.08389e-006
2.19286e-006,-4.43504e-006
1.45016e-006,-3.88452e-006
1.5072e-006,-4.18174e-006
1.31131e-006,-3.8147e-006
-4.57072e-009,-3.077e-006
-5.04265e-007,-3.0951e-006
-9.03087e-007,-3.08533e-006
-1.27366e-006,-3.27413e-006
-1.83339e-006,-2.71847e-006
-2.73541e-006,-1.91374e-006
-2.46092e-006,-2.39114e-006
-1.95724e-006,-2.0774e-006
-2.33737e-006,-1.24524e-006
-2.44379e-006,-4.76848e-007
-2.4574e-006,-2.74616e-007
-2.54664e-006,2.63403e-007
-2.15543e-006,4.96188e-007
-2.34061e-006,1.03746e-006
-1.433e-006,1.93875e-006
-1.19118e-006,1.63952e-006
-1.49373e-006,1.88129e-006
-7.30413e-007,1.86219e-006
3.91221e-008,2.4201e-006
1.19209e-007,2.74181e-006
7.47771e-007,2.05408e-006
1.70043e-006,1.95438e-006
1.69921e-006,2.6128e-006
2.63856e-006,1.32469e-006
2.32862e-006,1.54889e-006
2.68248e-006,1.17535e-006
3.58834e-006,1.36008e-006
3.0554e-006,2.40692e-007
3.99444e-006,-4.5361e-007
4.05312e-006,-6.55638e-007
3.47338e-006,-5.50124e-007
3.03e-006,-1.86192e-006
2.86582e-006,-1.72777e-006
2.56025e-006,-2.15482e-006
2.1811e-006,-3.02403e-006
1.86569e-006,-2.3651e-006
1.13312e-006,-3.53674e-006
9.33647e-007,-3.64498e-006
1.30668e-006,-4.43981e-006
7.74857e-007,-3.57628e-006
-3.67104e-007,-3.07993e-006
-2.63398e-007,-2.54664e-006
-2.01988e-006,-2.71699e-006
-2.08851e-006,-3.78723e-006
-1.62264e-006,-2.42345e-006
-1.87687e-006,-2.68979e-006
-2.41389e-006,-1.56442e-006
-2.89821e-006,-1.88176e-006
-3.10443e-006,-9.74487e-007
-3.21865e-006,-3.57634e-007
-2.8013e-006,-1.59795e-007
-2.92789e-006,8.25991e-007
-3.08634e-006,7.69807e-007
-2.37716e-006,1.87445e-006
-2.17056e-006,1.32763e-006
-2.0324e-006,1.98612e-006
-2.21829e-006,2.51555e-006
-6.20521e-007,2.68129e-006
-7.44841e-007,2.41663e-006
4.42001e-012,2.14577e-006
5.22145e-007,3.29677e-006
9.26662e-007,2.08045e-006
1.56442e-006,2.41389e-006
1.63422e-006,7.28238e-007
2.46558e-006,2.42345e-006
1.74501e-006,1.85723e-006
2.93751e-006,1.06191e-006
2.62317e-006,4.1363e-007
2.96914e-006,-1.21946e-006
2.98023e-006,-1.01328e-006
3.14758e-006,-1.46409e-006
2.91377e-006,-1.4481e-006
2.32867e-006,-2.25684e-006
2.94602e-006,-2.4351e-006
2.40237e-006,-2.73955e-006
2.13713e-006,-2.94148e-006
2.36722e-007,-3.09039e-006
5.65887e-007,-3.67046e-006
5.78096e-007,-3.64999e-006
-3.5761e-007,-4.41075e-006
-5.16296e-007,-4.02186e-006
-1.2185e-006,-3.36441e-006
-1.89218e-006,-3.45101e-006
-2.31228e-006,-3.18261e-006
-2.65524e-006,-3.24531e-006
-2.42011e-006,-2.34771e-006
-3.2095e-006,-2.10359e-006
-3.7258e-006,-1.64931e-006
-4.36695e-006,-1.38566e-006
-3.09944e-006,-4.76837e-007
-3.39933e-006,-1.25416e-007
-3.0951e-006,5.04269e-007
-3.35694e-006,2.38733e-007
-2.37564e-006,9.89248e-007
-2.69739e-006,1.51729e-006
-1.98005e-006,1.50842e-006
-2.28796e-006,2.91487e-006
-1.58849e-006,1.80273e-006
-9.09218e-007,2.69233e-006
-7.15263e-007,2.32458e-006
3.17021e-007,2.00161e-006
4.17911e-007,2.05773e-006
1.18254e-006,1.27055e-006
1.96272e-006,1.07897e-006
1.93875e-006,1.43299e-006
2.12173e-006,1.54153e-006
3.2487e-006,4.51186e-007
2.9109e-006,1.07116e-006
2.43875e-006,-1.56867e-007
2.38419e-006,-6.55654e-007
2.94473e-006,-1.22073e-006
2.63463e-006,-1.92146e-006
2.22043e-006,-2.46928e-006
2.66573e-006,-2.82088e-006
1.60159e-006,-3.45603e-006
2.39969e-006,-3.7085e-006
1.03637e-006,-3.08432e-006
7.19575e-007,-4.52927e-006
1.63096e-007,-4.07781e-006
8.31542e-012,-4.44055e-006
-9.16151e-007,-4.26027e-006
-1.09942e-006,-4.15516e-006
-8.00913e-007,-3.67256e-006
-1.75173e-006,-2.41106e-006
-2.27593e-006,-2.95028e-006
-2.70039e-006,-1.96194e-006
-3.2325e-006,-2.5836e-006
-3.29073e-006,-1.44526e-006
-3.5253e-006,-2.12739e-006
-2.86102e-006,1.78799e-007
-3.12655e-006,7.27535e-008
-2.6416e-006,3.56926e-007
-3.08634e-006,7.69822e-007
-2.55987e-006,1.34411e-006
-2.36023e-006,1.68587e-006
-1.63797e-006,2.05166e-006
-1.40509e-006,2.49507e-006
-9.63513e-007,2.19382e-006
-5.8981e-007,2.19979e-006
4.76836e-007,1.90735e-006
7.20346e-007,3.02398e-006
8.10418e-007,2.49425e-006
1.70072e-006,2.81271e-006
1.4191e-006,1.5476e-006
2.65525e-006,1.64372e-006
2.31009e-006,1.38369e-006
2.65743e-006,1.08645e-006
2.75211e-006,1.68065e-008
3.04958e-006,-9.65342e-007
3.57628e-006,-1.07287e-006
3.40171e-006,-1.38364e-006
3.40124e-006,-1.10513e-006
2.48697e-006,-2.47131e-006
2.98145e-006,-3.19758e-006
2.02305e-006,-2.69739e-006
2.14125e-006,-3.45421e-006
1.19872e-006,-3.40297e-006
1.06258e-006,-4.04179e-006
1.81736e-007,-4.19555e-006
-5.96047e-007,-3.93391e-006
-3.42599e-007,-3.68729e-006
-1.36584e-006,-3.81791e-006
-1.4673e-006,-3.6675e-006
-1.66396e-006,-2.69586e-006
-1.98088e-006,-3.32961e-006
-1.88967e-006,-1.96234e-006
-3.1354e-006,-1.32999e-006
-2.91377e-006,-1.44811e-006
-2.85322e-006,-1.41748e-006
-3.21865e-006,-8.34474e-007
-2.70806e-006,4.28911e-007
-2.37801e-006,3.96632e-007
-3.34481e-006,1.83804e-006
-2.48979e-006,1.44055e-006
-1.93877e-006,1.93874e-006
-1.75173e-006,2.41106e-006
-1.99334e-006,2.73051e-006
-8.13279e-007,2.11729e-006
-8.56734e-007,3.12308e-006
1.19198e-007,1.90735e-006
1.20997e-006,3.06713e-006
1.23835e-006,3.23261e-006
2.15061e-006,2.3828e-006
1.79582e-006,1.8633e-006
2.06519e-006,1.55944e-006
2.6077e-006,5.68428e-007
3.50412e-006,1.91923e-006
2.94774e-006,9.57796e-007
2.81995e-006,-2.77547e-007
4.05312e-006,-3.57621e-007
3.47631e-006,-9.12652e-007
3.09795e-006,-8.81249e-007
2.9991e-006,-1.72879e-006
2.74449e-006,-2.50968e-006
2.06519e-006,-2.65525e-006
2.10662e-006,-2.59527e-006
1.1355e-006,-2.09727e-006
1.05417e-006,-2.66574e-006
-2.63071e-008,-3.26294e-006
-4.76846e-007,-3.57628e-006
-6.31108e-007,-4.36577e-006
-4.80105e-007,-3.79234e-006
-1.43823e-006,-3.34783e-006
-2.18985e-006,-2.60848e-006
-2.44453e-006,-1.93874e-006
-1.67494e-006,-1.95367e-006
-2.98012e-006,-7.15719e-007
-3.5883e-006,-9.15208e-007
-4.26027e-006,-9.16162e-007
-2.86102e-006,-4.7686e-007
-4.12096e-006,6.52701e-007
-3.28787e-006,1.06828e-006
-3.00111e-006,1.46226e-006
-2.54292e-006,2.58429e-006
-2.73956e-006,2.65523e-006
-2.33413e-006,3.31408e-006
-1.88914e-006,3.05118e-006
-9.4653e-007,1.94864e-006
-1.73686e-006,3.34577e-006
1.19197e-007,3.27826e-006
8.04281e-007,3.55382e-006
1.56212e-006,4.03616e-006
1.24879e-006,2.97609e-006
1.50612e-006,2.88421e-006
1.47514e-006,2.14949e-006
3.12531e-006,1.6813e-006
2.12028e-006,1.6155e-006
3.47492e-006,8.78392e-007
3.0951e-006,1.03337e-006
3.93391e-006,1.19208e-007
2.99482e-006,-1.42406e-007
2.76243e-006,-7.5657e-007
2.90843e-006,-1.38157e-006
1.53482e-006,-2.14654e-006
1.9809e-006,-2.40238e-006
1.68167e-006,-2.31461e-006
1.45721e-006,-2.33472e-006
1.49068e-006,-2.27322e-006
1.13e-007,-2.99949e-006
-7.15272e-007,-3.39746e-006
-1.07704e-006,-3.75201e-006
-1.23977e-006,-3.04414e-006
-2.20678e-006,-2.75554e-006
-2.33e-006,-2.80136e-006
-2.52879e-006,-2.19166e-006
-3.02436e-006,-1.31322e-006
-3.98614e-006,-1.62968e-006
-4.03893e-006,-6.85585e-007
-4.09298e-006,-8.29309e-007
-3.33785e-006,-9.53694e-007
-4.21072e-006,8.47972e-007
-3.48183e-006,8.57116e-007
-3.58633e-006,1.6266e-006
-2.94601e-006,2.43511e-006
-2.99244e-006,2.57095e-006
-1.79546e-006,2.674e-006
-1.46124e-006,2.86784e-006
-1.33762e-006,2.57364e-006
-1.11085e-006,3.20353e-006
2.38414e-007,2.80142e-006
7.24983e-007,3.05343e-006
1.51259e-006,3.11217e-006
1.71627e-006,3.10582e-006
1.97963e-006,2.31916e-006
2.23378e-006,1.89661e-006
3.21724e-006,1.45338e-006
2.8638e-006,1.99433e-006
3.05539e-006,2.40697e-007
4.04051e-006,3.98591e-007
3.8147e-006,-2.98034e-007
3.73044e-006,-8.32222e-007
3.59403e-006,-1.66911e-006
3.33263e-006,-2.12452e-006
2.62176e-006,-2.47579e-006
2.65524e-006,-2.73956e-006
2.50065e-006,-3.34045e-006
1.8401e-006,-3.61134e-006
9.52043e-007,-3.70167e-006
7.209e-007,-4.1705e-006
6.55678e-007,-3.45706e-006
-5.46696e-008,-4.15533e-006
-4.26298e-007,-3.43379e-006
-1.88814e-006,-2.9179e-006
-1.60235e-006,-3.21951e-006
-2.04279e-006,-2.46429e-006
-2.36134e-006,-2.0103e-006
-2.82497e-006,-1.84078e-006
-3.11923e-006,-1.20154e-006
-3.65877e-006,-1.66574e-006
-2.53319e-006,-8.94079e-007
-3.01027e-006,2.35362e-007
-2.95409e-006,5.52475e-007
-2.68348e-006,1.1666e-006
-2.65196e-006,1.52157e-006
-2.14949e-006,1.30655e-006
-1.61161e-006,2.21816e-006
-1.56138e-006,2.01407e-006
-9.54928e-007,3.3247e-006
-8.59231e-007,3.42442e-006
-5.51341e-007,2.20537e-006
8.31673e-007,2.58392e-006
1.81233e-006,3.04611e-006
6.73842e-007,2.73387e-006
2.28329e-006,1.95119e-006
2.59203e-006,1.28547e-006
2.86651e-006,1.12487e-006
3.6384e-006,1.787e-006
2.90805e-006,6.94188e-007
3.5541e-006,2.31017e-007
2.92062e-006,-4.76852e-007
3.50866e-006,-1.27989e-006
3.3772e-006,-1.66134e-006
3.9525e-006,-2.54908e-006
2.39826e-006,-2.47919e-006
3.08728e-006,-2.91865e-006
1.97518e-006,-2.51579e-006
1.97912e-006,-3.49033e-006
1.32091e-006,-2.9081e-006
3.67665e-007,-4.22645e-006
3.57649e-007,-3.78489e-006
-2.59265e-007,-4.30397e-006
-4.24875e-007,-3.62227e-006
-1.01333e-006,-3.56432e-006
